Age,Work_Experience,Family_Size,Gender_Male,Ever_Married_Yes,Graduated_Yes,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Age_Group,Family_Category
46.0,3.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
81.0,1.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,3,0
40.0,0.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,0
49.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,2,0
26.0,8.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1
26.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
47.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
71.0,0.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False,True,3,0
48.0,1.0,5.0,True,True,True,False,True,False,False,False,False,False,False,False,False,2,1
39.0,1.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False,False,1,1
50.0,8.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
46.0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
26.0,8.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False,False,1,0
42.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
36.0,4.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,1,0
29.0,1.0,4.0,True,False,True,False,False,False,False,True,False,False,False,False,True,1,1
39.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0
41.0,0.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,1
48.0,8.0,2.0,False,True,True,False,False,False,False,False,False,False,True,False,True,2,0
40.0,9.0,3.0,True,True,True,False,False,True,False,False,False,False,False,True,False,1,1
25.0,4.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False,True,0,1
41.0,7.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
37.0,11.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
53.0,0.0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,True,2,0
51.0,0.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False,False,2,1
73.0,1.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False,False,3,1
61.0,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False,True,3,1
39.0,5.0,1.0,True,False,True,False,False,True,False,False,False,False,False,False,True,1,0
19.0,0.0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
19.0,0.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,True,0,2
23.0,1.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1
83.0,0.0,2.0,True,True,True,False,False,False,True,False,False,False,False,True,False,3,0
62.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,True,False,3,0
43.0,9.0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,1
27.0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
50.0,0.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,2,0
23.0,0.0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,True,0,2
35.0,9.0,2.0,True,False,False,False,False,True,False,False,False,False,False,False,True,1,0
32.0,9.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
42.0,2.0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,True,2,1
33.0,13.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,1,0
28.0,9.0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,True,1,1
35.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,0
35.0,9.0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,0
39.0,0.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False,True,1,0
28.0,6.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,0
35.0,11.0,6.0,True,True,True,False,False,True,False,False,False,False,False,False,True,1,2
45.0,0.0,2.0,False,True,True,False,True,False,False,False,False,False,False,False,False,2,0
73.0,4.0,2.0,False,True,True,False,False,False,False,False,False,True,False,True,False,3,0
52.0,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,2,0
28.0,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
38.0,9.0,3.0,True,True,True,False,False,False,False,True,False,False,False,False,True,1,1
42.0,8.0,1.0,False,False,True,False,False,True,False,False,False,False,False,False,True,2,0
26.0,9.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0
27.0,7.0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,0
41.0,0.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,0
41.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,0
47.0,0.0,4.0,True,True,True,False,False,False,True,False,False,False,False,True,False,2,1
35.0,8.0,1.0,True,False,True,True,False,False,False,False,False,False,False,False,True,1,0
88.0,0.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,3,0
46.0,6.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
41.0,3.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
30.0,10.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False,True,1,1
43.0,12.0,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,2,0
29.0,9.0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,True,1,0
61.0,4.0,6.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,2
51.0,2.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,2,0
38.0,2.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
49.0,0.0,1.0,False,True,True,False,False,True,False,False,False,False,False,True,False,2,0
43.0,9.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,2,0
27.0,14.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
35.0,14.0,6.0,False,False,False,True,False,False,False,False,False,False,False,False,True,1,2
39.0,4.0,2.0,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0
52.0,9.0,2.0,False,True,False,False,True,False,False,False,False,False,False,False,True,2,0
38.0,10.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1,0
30.0,12.0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,True,1,0
43.0,10.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
42.0,10.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1
46.0,2.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
47.0,11.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
32.0,13.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1
53.0,11.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
43.0,12.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
39.0,0.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
42.0,3.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
37.0,3.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
30.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,0
49.0,0.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
55.0,0.0,3.0,True,True,True,False,False,False,False,True,False,False,False,False,True,2,1
59.0,1.0,2.0,False,True,True,True,False,False,False,False,False,False,False,False,True,2,0
46.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
27.0,9.0,2.0,False,True,True,False,False,False,True,False,False,False,False,True,False,1,0
25.0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0
37.0,1.0,1.0,False,False,True,True,False,False,False,False,False,False,False,False,True,1,0
38.0,9.0,3.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,1
29.0,9.0,3.0,True,False,True,False,False,True,False,False,False,False,False,False,True,1,1
28.0,11.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
27.0,8.0,2.0,False,True,True,False,False,False,False,False,False,False,True,False,True,1,0
42.0,3.0,2.0,False,False,False,False,False,True,False,False,False,False,False,False,True,2,0
43.0,14.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
40.0,8.0,2.0,False,True,True,False,False,False,False,True,False,False,False,False,False,1,0
41.0,9.0,3.0,True,False,True,False,False,False,False,False,False,False,False,False,True,2,1
46.0,8.0,1.0,True,True,False,False,False,True,False,False,False,False,False,False,True,2,0
32.0,9.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1
56.0,1.0,1.0,False,False,True,False,False,True,False,False,False,False,False,False,True,2,0
28.0,12.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,True,1,0
25.0,0.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
42.0,6.0,7.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,2
41.0,5.0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,True,2,0
36.0,3.0,2.0,True,True,True,False,False,False,False,True,False,False,False,False,True,1,0
42.0,2.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
42.0,8.0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,1
55.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,True,2,0
52.0,1.0,2.0,True,True,True,False,False,True,False,False,False,False,False,True,False,2,0
47.0,1.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,True,2,0
57.0,2.0,3.0,True,True,True,False,False,False,False,False,False,False,False,True,False,2,1
26.0,8.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
28.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0
37.0,0.0,1.0,False,False,True,True,False,False,False,False,False,False,False,False,True,1,0
89.0,0.0,1.0,True,True,False,False,False,False,False,False,False,True,False,False,True,3,0
25.0,2.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,True,0,0
50.0,1.0,4.0,True,True,True,False,False,False,True,False,False,False,False,True,False,2,1
42.0,5.0,1.0,False,False,True,True,False,False,False,False,False,False,False,False,True,2,0
37.0,9.0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,True,1,0
30.0,1.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1
26.0,2.0,4.0,True,True,False,False,False,True,False,False,False,False,False,False,True,1,1
47.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
36.0,1.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
53.0,1.0,4.0,True,True,False,True,False,False,False,False,False,False,False,False,False,2,1
30.0,1.0,6.0,True,False,False,False,False,True,False,False,False,False,False,False,True,1,2
20.0,4.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,True,0,2
19.0,8.0,5.0,False,False,False,False,False,False,False,False,False,False,True,False,True,0,1
19.0,9.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,2
37.0,12.0,2.0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,0
20.0,0.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,2
39.0,1.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False,False,1,1
26.0,1.0,3.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1,1
31.0,0.0,4.0,True,False,False,True,False,False,False,False,False,False,False,False,True,1,1
31.0,2.0,3.0,True,True,True,False,False,False,False,True,False,False,False,True,False,1,1
41.0,9.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False,False,2,1
32.0,1.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0
42.0,0.0,3.0,False,True,True,False,False,False,False,False,True,False,False,False,False,2,1
89.0,1.0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0
78.0,1.0,3.0,True,True,False,False,False,False,False,False,False,True,False,True,False,3,1
65.0,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,True,3,0
48.0,0.0,2.0,False,True,True,False,False,False,False,False,True,False,False,False,False,2,0
36.0,8.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
55.0,0.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,1
52.0,0.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False,False,2,0
52.0,7.0,3.0,True,True,True,False,False,False,False,False,True,False,False,False,False,2,1
41.0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
36.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,True,1,0
37.0,7.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
40.0,1.0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
38.0,1.0,2.0,True,True,True,False,False,False,False,False,True,False,False,False,False,1,0
25.0,0.0,3.0,True,False,False,True,False,False,False,False,False,False,False,False,True,0,1
